time,temperature,ch1,ch3,ch5
2.092599999999999909e+03,5.749511718750000000e+01,3.312500000000007105e-02,1.528750000000000142e+01,2.734374999999289457e-03
2.092699999999999818e+03,5.749511718750000000e+01,2.312499999999984013e-02,1.530499999999999972e+01,-4.757812500000024869e-02
2.092800000000000182e+03,5.734863281250000000e+01,-1.875000000000071054e-03,1.548750000000000071e+01,-6.562500000000248690e-03
2.092900000000000091e+03,5.765991210937500000e+01,2.867500000000000160e+00,1.534499999999999886e+01,1.556078125000000156e+01
2.093000000000000000e+03,5.734863281250000000e+01,2.930000000000000160e+00,1.530999999999999872e+01,1.546234375000000050e+01
2.093099999999999909e+03,5.755004882812500000e+01,2.942499999999999893e+00,1.545749999999999957e+01,1.548695312500000121e+01
2.093199999999999818e+03,5.857543945312500000e+01,2.937500000000000000e+00,1.525250000000000128e+01,1.547929687500000107e+01
2.093300000000000182e+03,5.930786132812500000e+01,2.952500000000000124e+00,1.535249999999999915e+01,1.554929687500000135e+01
2.093400000000000091e+03,5.965576171875000000e+01,2.972500000000000142e+00,1.528750000000000142e+01,1.555421875000000043e+01
2.093500000000000000e+03,5.936279296875000000e+01,2.979999999999999982e+00,1.520250000000000057e+01,1.549132812500000078e+01
2.093599999999999909e+03,5.958251953125000000e+01,2.967499999999999805e+00,1.547500000000000142e+01,1.552140625000000007e+01
2.093699999999999818e+03,6.271362304687500000e+01,3.004999999999999893e+00,1.533000000000000185e+01,1.553015625000000099e+01
2.093800000000000182e+03,6.273193359375000000e+01,3.029999999999999805e+00,1.519750000000000156e+01,1.549187500000000028e+01
2.093900000000000091e+03,6.309814453125000000e+01,2.990000000000000213e+00,1.546999999999999886e+01,1.553562500000000135e+01
2.094000000000000000e+03,6.271362304687500000e+01,3.052500000000000213e+00,1.532499999999999929e+01,1.552742187499999993e+01
2.094099999999999909e+03,6.654052734375000000e+01,3.007499999999999840e+00,1.518250000000000099e+01,1.550609375000000156e+01
2.094199999999999818e+03,6.758422851562500000e+01,3.032500000000000195e+00,1.546249999999999858e+01,1.546562500000000107e+01
2.094300000000000182e+03,6.736450195312500000e+01,3.112499999999999822e+00,1.526750000000000185e+01,1.548531250000000092e+01
2.094400000000000091e+03,6.769409179687500000e+01,3.100000000000000089e+00,1.507000000000000028e+01,1.545960937500000121e+01
2.094500000000000000e+03,6.846313476562500000e+01,3.092499999999999805e+00,1.542000000000000171e+01,1.546453125000000028e+01
2.094599999999999909e+03,7.274780273437500000e+01,3.082500000000000018e+00,1.519750000000000156e+01,1.548039062500000007e+01
2.094699999999999818e+03,7.291259765625000000e+01,3.107499999999999929e+00,1.529749999999999943e+01,1.548859375000000149e+01
2.094800000000000182e+03,7.263793945312500000e+01,3.102500000000000036e+00,1.519249999999999901e+01,1.548640624999999993e+01
2.094900000000000091e+03,7.300415039062500000e+01,3.115000000000000213e+00,1.536500000000000199e+01,1.555914062500000128e+01
2.095000000000000000e+03,7.635498046875000000e+01,3.132499999999999840e+00,1.521249999999999858e+01,1.547164062500000092e+01
2.095099999999999909e+03,7.723388671875000000e+01,3.125000000000000000e+00,1.524500000000000099e+01,1.548257812500000163e+01
2.095199999999999818e+03,7.721557617187500000e+01,3.122500000000000053e+00,1.513500000000000156e+01,1.548039062500000007e+01
2.095300000000000182e+03,7.694091796875000000e+01,3.134999999999999787e+00,1.542500000000000071e+01,1.549843750000000142e+01
2.095400000000000091e+03,7.963256835937500000e+01,3.165000000000000036e+00,1.537750000000000128e+01,1.547054687500000014e+01
2.095500000000000000e+03,8.049316406250000000e+01,3.147499999999999964e+00,1.524500000000000099e+01,1.549789062500000014e+01
2.095599999999999909e+03,8.091430664062500000e+01,3.160000000000000142e+00,1.515749999999999886e+01,1.547218750000000043e+01
2.095699999999999818e+03,8.089599609375000000e+01,3.202500000000000124e+00,1.537750000000000128e+01,1.553179687500000128e+01
2.095800000000000182e+03,8.069458007812500000e+01,3.174999999999999822e+00,1.546249999999999858e+01,1.549843750000000142e+01
2.095900000000000091e+03,8.411865234375000000e+01,3.209999999999999964e+00,1.520250000000000057e+01,1.549570312500000036e+01
2.096000000000000000e+03,8.377075195312500000e+01,3.225000000000000089e+00,1.529749999999999943e+01,1.557226562500000000e+01
2.096099999999999909e+03,8.419189453125000000e+01,3.214999999999999858e+00,1.521249999999999858e+01,1.550718750000000057e+01
2.096199999999999818e+03,8.413696289062500000e+01,3.240000000000000213e+00,1.541000000000000014e+01,1.554546875000000128e+01
2.096300000000000182e+03,8.622436523437500000e+01,3.232499999999999929e+00,1.526000000000000156e+01,1.550882812500000085e+01
2.096400000000000091e+03,8.713989257812500000e+01,3.262500000000000178e+00,1.507750000000000057e+01,1.545960937500000121e+01
2.096500000000000000e+03,8.666381835937500000e+01,3.254999999999999893e+00,1.546249999999999858e+01,1.549242187500000156e+01
2.096599999999999909e+03,8.708496093750000000e+01,3.265000000000000124e+00,1.535999999999999943e+01,1.550773437500000007e+01
2.096699999999999818e+03,8.811035156250000000e+01,3.234999999999999876e+00,1.537750000000000128e+01,1.546726562500000135e+01
2.096800000000000182e+03,8.942871093750000000e+01,3.257499999999999840e+00,1.560249999999999915e+01,1.551593750000000149e+01
2.096900000000000091e+03,8.986816406250000000e+01,3.267500000000000071e+00,1.520749999999999957e+01,1.551101562500000064e+01
2.097000000000000000e+03,8.933715820312500000e+01,3.272499999999999964e+00,1.523000000000000043e+01,1.548476562500000142e+01
2.097099999999999909e+03,8.977661132812500000e+01,3.307500000000000107e+00,1.537750000000000128e+01,1.553726562500000163e+01
2.097199999999999818e+03,9.193725585937500000e+01,3.265000000000000124e+00,1.534250000000000114e+01,1.547054687500000014e+01
2.097300000000000182e+03,9.186401367187500000e+01,3.274999999999999911e+00,1.548499999999999943e+01,1.548531250000000092e+01
2.097400000000000091e+03,9.230346679687500000e+01,3.294999999999999929e+00,1.544000000000000128e+01,1.552304687500000036e+01
2.097500000000000000e+03,9.173583984375000000e+01,3.302500000000000213e+00,1.538749999999999929e+01,1.549570312500000036e+01
2.097599999999999909e+03,9.391479492187500000e+01,3.325000000000000178e+00,1.535249999999999915e+01,1.549953125000000043e+01
2.097699999999999818e+03,9.439086914062500000e+01,3.345000000000000195e+00,1.541499999999999915e+01,1.552523437500000014e+01
2.097800000000000182e+03,9.418945312500000000e+01,3.382499999999999840e+00,1.531749999999999901e+01,1.554820312500000057e+01
2.097900000000000091e+03,9.457397460937500000e+01,3.352500000000000036e+00,1.517750000000000199e+01,1.551867187500000078e+01
2.098000000000000000e+03,9.426269531250000000e+01,3.319999999999999840e+00,1.521750000000000114e+01,1.551757812500000000e+01
2.098099999999999909e+03,9.664306640625000000e+01,3.347500000000000142e+00,1.522250000000000014e+01,1.551593750000000149e+01
2.098199999999999818e+03,9.662475585937500000e+01,3.377499999999999947e+00,1.528750000000000142e+01,1.552632812500000092e+01
