time,temperature,ch1,ch3,ch5
4.201999999999999886e+02,5.608520507812500000e+01,3.812499999999996447e-02,1.544999999999999929e+01,-4.921875000000053291e-02
4.203000000000000114e+02,5.582885742187500000e+01,2.062499999999989342e-02,1.552250000000000085e+01,2.296874999999953815e-02
4.203999999999999773e+02,5.687255859375000000e+01,1.562500000000000000e-02,1.565749999999999886e+01,1.640624999999928946e-02
4.205000000000000000e+02,5.714721679687500000e+01,2.822499999999999787e+00,1.546000000000000085e+01,1.550609375000000156e+01
4.206000000000000227e+02,5.685424804687500000e+01,2.872500000000000053e+00,1.534750000000000014e+01,1.550171875000000021e+01
4.206999999999999886e+02,5.718383789062500000e+01,2.884999999999999787e+00,1.537000000000000099e+01,1.545414062500000085e+01
4.208000000000000114e+02,5.749511718750000000e+01,2.892500000000000071e+00,1.556250000000000000e+01,1.551210937500000142e+01
4.208999999999999773e+02,5.963745117187500000e+01,2.942499999999999893e+00,1.547250000000000014e+01,1.550007812499999993e+01
4.210000000000000000e+02,5.972900390625000000e+01,2.942499999999999893e+00,1.549249999999999972e+01,1.553179687500000128e+01
4.211000000000000227e+02,5.943603515625000000e+01,2.955000000000000071e+00,1.544249999999999901e+01,1.550828125000000135e+01
4.211999999999999886e+02,5.978393554687500000e+01,2.987499999999999822e+00,1.543250000000000099e+01,1.546726562500000135e+01
4.213000000000000114e+02,6.298828125000000000e+01,2.970000000000000195e+00,1.547749999999999915e+01,1.550773437500000007e+01
4.213999999999999773e+02,6.372070312500000000e+01,2.979999999999999982e+00,1.554250000000000043e+01,1.548804687500000021e+01
4.215000000000000000e+02,6.377563476562500000e+01,2.992500000000000160e+00,1.550250000000000128e+01,1.551812500000000128e+01
4.216000000000000227e+02,6.348266601562500000e+01,3.009999999999999787e+00,1.555250000000000199e+01,1.546835937500000036e+01
4.216999999999999886e+02,6.696166992187500000e+01,3.047499999999999876e+00,1.540249999999999986e+01,1.548859375000000149e+01
4.218000000000000114e+02,6.838989257812500000e+01,3.020000000000000018e+00,1.536250000000000071e+01,1.549625000000000163e+01
4.218999999999999773e+02,6.875610351562500000e+01,3.064999999999999947e+00,1.542249999999999943e+01,1.552960937500000149e+01
4.220000000000000000e+02,6.877441406250000000e+01,3.040000000000000036e+00,1.547250000000000014e+01,1.547000000000000064e+01
4.221000000000000227e+02,6.846313476562500000e+01,3.064999999999999947e+00,1.537500000000000000e+01,1.548312500000000114e+01
4.221999999999999886e+02,7.338867187500000000e+01,3.075000000000000178e+00,1.544999999999999929e+01,1.546015625000000071e+01
4.223000000000000114e+02,7.324218750000000000e+01,3.077500000000000124e+00,1.537000000000000099e+01,1.549570312500000036e+01
4.223999999999999773e+02,7.355346679687500000e+01,3.082500000000000018e+00,1.540249999999999986e+01,1.548148437500000085e+01
4.225000000000000000e+02,7.353515625000000000e+01,3.067499999999999893e+00,1.547250000000000014e+01,1.550992187500000163e+01
4.226000000000000227e+02,7.637329101562500000e+01,3.125000000000000000e+00,1.530999999999999872e+01,1.549789062500000014e+01
4.226999999999999886e+02,7.754516601562500000e+01,3.112499999999999822e+00,1.549249999999999972e+01,1.545796875000000092e+01
4.228000000000000114e+02,7.712402343750000000e+01,3.134999999999999787e+00,1.539250000000000185e+01,1.553507812500000007e+01
4.228999999999999773e+02,7.745361328125000000e+01,3.132499999999999840e+00,1.537000000000000099e+01,1.553726562500000163e+01
4.230000000000000000e+02,7.884521484375000000e+01,3.109999999999999876e+00,1.549249999999999972e+01,1.548968750000000050e+01
4.231000000000000227e+02,8.051147460937500000e+01,3.149999999999999911e+00,1.549000000000000199e+01,1.554164062500000121e+01
4.231999999999999886e+02,8.100585937500000000e+01,3.154999999999999805e+00,1.551999999999999957e+01,1.553945312500000142e+01
4.233000000000000114e+02,8.052978515625000000e+01,3.129999999999999893e+00,1.523250000000000171e+01,1.548203125000000036e+01
4.233999999999999773e+02,8.089599609375000000e+01,3.174999999999999822e+00,1.554749999999999943e+01,1.550992187500000163e+01
4.235000000000000000e+02,8.364257812500000000e+01,3.200000000000000178e+00,1.514999999999999858e+01,1.553070312500000050e+01
4.236000000000000227e+02,8.358764648437500000e+01,3.194999999999999840e+00,1.529749999999999943e+01,1.553015625000000099e+01
4.236999999999999886e+02,8.400878906250000000e+01,3.207500000000000018e+00,1.550499999999999901e+01,1.545468750000000036e+01
4.238000000000000114e+02,8.351440429687500000e+01,3.182500000000000107e+00,1.539250000000000185e+01,1.549953125000000043e+01
