time,temperature,ch1,ch3,ch5
2.928699999999999818e+03,6.101074218750000000e+01,5.062500000000014211e-02,1.523250000000000171e+01,-9.843750000000817124e-03
2.928800000000000182e+03,6.099243164062500000e+01,5.624999999999769074e-03,1.529749999999999943e+01,-4.648437500000035527e-02
2.928900000000000091e+03,6.077270507812500000e+01,2.312499999999984013e-02,1.544750000000000156e+01,1.531249999999939604e-02
2.929000000000000000e+03,6.104736328125000000e+01,3.029999999999999805e+00,1.512750000000000128e+01,1.562093750000000014e+01
2.929099999999999909e+03,6.088256835937500000e+01,3.044999999999999929e+00,1.539250000000000185e+01,1.553453125000000057e+01
2.929199999999999818e+03,6.119384765625000000e+01,3.067499999999999893e+00,1.542999999999999972e+01,1.557445312500000156e+01
2.929300000000000182e+03,6.121215820312500000e+01,3.132499999999999840e+00,1.535000000000000142e+01,1.553234375000000078e+01
2.929400000000000091e+03,6.093750000000000000e+01,3.145000000000000018e+00,1.523250000000000171e+01,1.550335937500000050e+01
2.929500000000000000e+03,6.198120117187500000e+01,3.189999999999999947e+00,1.516499999999999915e+01,1.550281250000000099e+01
2.929599999999999909e+03,6.295166015625000000e+01,3.234999999999999876e+00,1.526249999999999929e+01,1.548257812500000163e+01
2.929699999999999818e+03,6.329956054687500000e+01,3.197499999999999787e+00,1.537500000000000000e+01,1.549679687500000114e+01
2.929800000000000182e+03,6.328125000000000000e+01,3.272499999999999964e+00,1.534250000000000114e+01,1.550992187500000163e+01
2.929900000000000091e+03,6.304321289062500000e+01,3.299999999999999822e+00,1.537999999999999901e+01,1.550281250000000099e+01
2.930000000000000000e+03,6.676025390625000000e+01,3.384999999999999787e+00,1.541750000000000043e+01,1.555367187500000092e+01
2.930099999999999909e+03,6.668701171875000000e+01,3.455000000000000071e+00,1.536250000000000071e+01,1.555367187500000092e+01
2.930199999999999818e+03,6.703491210937500000e+01,3.397499999999999964e+00,1.526750000000000185e+01,1.553343750000000156e+01
2.930300000000000182e+03,6.697998046875000000e+01,3.435000000000000053e+00,1.546750000000000114e+01,1.545632812500000064e+01
2.930400000000000091e+03,7.022094726562500000e+01,3.424999999999999822e+00,1.530750000000000099e+01,1.548093750000000135e+01
2.930500000000000000e+03,7.192382812500000000e+01,3.435000000000000053e+00,1.542000000000000171e+01,1.546835937500000036e+01
2.930599999999999909e+03,7.157592773437500000e+01,3.482499999999999929e+00,1.527250000000000085e+01,1.549734375000000064e+01
2.930699999999999818e+03,7.192382812500000000e+01,3.495000000000000107e+00,1.530250000000000199e+01,1.555039062500000036e+01
2.930800000000000182e+03,7.229003906250000000e+01,3.515000000000000124e+00,1.521499999999999986e+01,1.551046875000000114e+01
2.930900000000000091e+03,7.723388671875000000e+01,3.492500000000000160e+00,1.521000000000000085e+01,1.550992187500000163e+01
