time,temperature,ch1,ch3,ch5
8.381000000000000227e+02,5.601196289062500000e+01,1.312500000000005329e-02,1.523000000000000043e+01,-1.695312500000056843e-02
8.382000000000000455e+02,5.592041015625000000e+01,2.062499999999989342e-02,1.535500000000000043e+01,-6.015625000000035527e-02
8.382999999999999545e+02,5.588378906250000000e+01,5.562500000000003553e-02,1.527250000000000085e+01,-5.414062500000049738e-02
8.383999999999999773e+02,5.608520507812500000e+01,3.205000000000000071e+00,1.546499999999999986e+01,1.723695312499999943e+01
8.385000000000000000e+02,5.568237304687500000e+01,2.792499999999999982e+00,1.560750000000000171e+01,1.551210937500000142e+01
8.386000000000000227e+02,5.608520507812500000e+01,2.807500000000000107e+00,1.553999999999999915e+01,1.552687500000000043e+01
8.387000000000000455e+02,5.595703125000000000e+01,2.847500000000000142e+00,1.518499999999999872e+01,1.543937500000000007e+01
8.387999999999999545e+02,5.668945312500000000e+01,2.865000000000000213e+00,1.551249999999999929e+01,1.554601562500000078e+01
8.388999999999999773e+02,5.753173828125000000e+01,2.852500000000000036e+00,1.519750000000000156e+01,1.547054687500000014e+01
8.390000000000000000e+02,5.718383789062500000e+01,2.907500000000000195e+00,1.536500000000000199e+01,1.550773437500000007e+01
8.391000000000000227e+02,5.753173828125000000e+01,2.895000000000000018e+00,1.549249999999999972e+01,1.549898437500000092e+01
8.392000000000000455e+02,5.744018554687500000e+01,2.842499999999999805e+00,1.544249999999999901e+01,1.549515625000000085e+01
8.392999999999999545e+02,6.013183593750000000e+01,2.912500000000000089e+00,1.534250000000000114e+01,1.548640624999999993e+01
8.393999999999999773e+02,6.053466796875000000e+01,2.930000000000000160e+00,1.533000000000000185e+01,1.556078125000000156e+01
8.395000000000000000e+02,6.015014648437500000e+01,2.919999999999999929e+00,1.551750000000000185e+01,1.546453125000000028e+01
8.396000000000000227e+02,6.055297851562500000e+01,2.937500000000000000e+00,1.535999999999999943e+01,1.548421875000000014e+01
8.397000000000000455e+02,6.373901367187500000e+01,2.952500000000000124e+00,1.518750000000000000e+01,1.547109375000000142e+01
8.397999999999999545e+02,6.458129882812500000e+01,2.957500000000000018e+00,1.534250000000000114e+01,1.550335937500000050e+01
8.398999999999999773e+02,6.480102539062500000e+01,2.927500000000000213e+00,1.539250000000000185e+01,1.546617187500000057e+01
8.400000000000000000e+02,6.437988281250000000e+01,2.967499999999999805e+00,1.562249999999999872e+01,1.549023437500000000e+01
8.401000000000000227e+02,6.617431640625000000e+01,2.964999999999999858e+00,1.528999999999999915e+01,1.548476562500000142e+01
8.402000000000000455e+02,6.958007812500000000e+01,2.992500000000000160e+00,1.537999999999999901e+01,1.551812500000000128e+01
8.402999999999999545e+02,6.967163085937500000e+01,3.002499999999999947e+00,1.525000000000000000e+01,1.549406250000000007e+01
8.403999999999999773e+02,6.990966796875000000e+01,2.984999999999999876e+00,1.540500000000000114e+01,1.548914062500000099e+01
8.405000000000000000e+02,6.945190429687500000e+01,2.975000000000000089e+00,1.535000000000000142e+01,1.552085937500000057e+01
8.406000000000000227e+02,7.384643554687500000e+01,2.990000000000000213e+00,1.512999999999999901e+01,1.547601562500000050e+01
8.407000000000000455e+02,7.410278320312500000e+01,3.015000000000000124e+00,1.528750000000000142e+01,1.548585937500000043e+01
8.407999999999999545e+02,7.410278320312500000e+01,3.015000000000000124e+00,1.545250000000000057e+01,1.543609375000000128e+01
8.408999999999999773e+02,7.432250976562500000e+01,3.012500000000000178e+00,1.546249999999999858e+01,1.547710937500000128e+01
8.410000000000000000e+02,7.595214843750000000e+01,3.015000000000000124e+00,1.558000000000000185e+01,1.548148437500000085e+01
8.411000000000000227e+02,7.791137695312500000e+01,3.049999999999999822e+00,1.533999999999999986e+01,1.548695312500000121e+01
8.412000000000000455e+02,7.770996093750000000e+01,2.967499999999999805e+00,1.543250000000000099e+01,1.547437500000000021e+01
8.412999999999999545e+02,7.770996093750000000e+01,3.029999999999999805e+00,1.544750000000000156e+01,1.547546875000000099e+01
8.413999999999999773e+02,7.800292968750000000e+01,3.122500000000000053e+00,1.528750000000000142e+01,1.548640624999999993e+01
8.415000000000000000e+02,8.036499023437500000e+01,3.057500000000000107e+00,1.535750000000000171e+01,1.549625000000000163e+01
8.416000000000000227e+02,8.102416992187500000e+01,3.100000000000000089e+00,1.529250000000000043e+01,1.547875000000000156e+01
8.417000000000000455e+02,8.080444335937500000e+01,2.604999999999999982e+00,1.533249999999999957e+01,1.549789062500000014e+01
8.417999999999999545e+02,8.084106445312500000e+01,3.115000000000000213e+00,1.541250000000000142e+01,1.550335937500000050e+01
8.418999999999999773e+02,8.342285156250000000e+01,3.115000000000000213e+00,1.543250000000000099e+01,1.557445312500000156e+01
8.420000000000000000e+02,8.345947265625000000e+01,3.104999999999999982e+00,1.522500000000000142e+01,1.547984375000000057e+01
8.421000000000000227e+02,8.395385742187500000e+01,3.117500000000000160e+00,1.535249999999999915e+01,1.548039062500000007e+01
8.422000000000000455e+02,8.371582031250000000e+01,3.097500000000000142e+00,1.535000000000000142e+01,1.550281250000000099e+01
8.422999999999999545e+02,8.486938476562500000e+01,3.132499999999999840e+00,1.522500000000000142e+01,1.548750000000000071e+01
8.423999999999999773e+02,8.638916015625000000e+01,3.145000000000000018e+00,1.529250000000000043e+01,1.549242187500000156e+01
8.425000000000000000e+02,8.593139648437500000e+01,3.142500000000000071e+00,1.539000000000000057e+01,1.547054687500000014e+01
8.426000000000000227e+02,8.646240234375000000e+01,3.117500000000000160e+00,1.526500000000000057e+01,1.551812500000000128e+01
8.427000000000000455e+02,8.616943359375000000e+01,3.147499999999999964e+00,1.542999999999999972e+01,1.545468750000000036e+01
8.427999999999999545e+02,8.845825195312500000e+01,3.154999999999999805e+00,1.528500000000000014e+01,1.551101562500000064e+01
8.428999999999999773e+02,8.884277343750000000e+01,3.147499999999999964e+00,1.548750000000000071e+01,1.546507812500000156e+01
8.430000000000000000e+02,8.834838867187500000e+01,3.145000000000000018e+00,1.530750000000000099e+01,1.549734375000000064e+01
8.431000000000000227e+02,8.887939453125000000e+01,3.117500000000000160e+00,1.541250000000000142e+01,1.550445312500000128e+01
8.432000000000000455e+02,9.010620117187500000e+01,3.147499999999999964e+00,1.515500000000000114e+01,1.546562500000000107e+01
