time,temperature,ch1,ch3,ch5
2.510800000000000182e+03,5.956420898437500000e+01,-3.456250000000000711e-01,1.543250000000000099e+01,-1.476562500000078160e-02
2.510900000000000091e+03,5.939941406250000000e+01,3.812499999999996447e-02,1.539000000000000057e+01,-7.929687500000071054e-02
2.511000000000000000e+03,5.956420898437500000e+01,4.312499999999985789e-02,1.539999999999999858e+01,-4.921875000000852651e-03
2.511099999999999909e+03,5.974731445312500000e+01,2.975000000000000089e+00,1.533249999999999957e+01,1.559085937500000085e+01
2.511199999999999818e+03,5.934448242187500000e+01,2.967499999999999805e+00,1.535999999999999943e+01,1.551484375000000071e+01
2.511300000000000182e+03,5.974731445312500000e+01,2.970000000000000195e+00,1.550250000000000128e+01,1.553781250000000114e+01
2.511400000000000091e+03,6.036987304687500000e+01,2.977500000000000036e+00,1.527499999999999858e+01,1.547710937500000128e+01
2.511500000000000000e+03,6.154174804687500000e+01,3.004999999999999893e+00,1.531749999999999901e+01,1.552468750000000064e+01
2.511599999999999909e+03,6.174316406250000000e+01,3.017500000000000071e+00,1.529500000000000171e+01,1.550937500000000036e+01
2.511699999999999818e+03,6.134033203125000000e+01,3.072499999999999787e+00,1.524249999999999972e+01,1.553726562500000163e+01
2.511800000000000182e+03,6.176147460937500000e+01,3.067499999999999893e+00,1.506500000000000128e+01,1.549898437500000092e+01
2.511900000000000091e+03,6.476440429687500000e+01,3.044999999999999929e+00,1.525250000000000128e+01,1.547875000000000156e+01
2.512000000000000000e+03,6.509399414062500000e+01,3.084999999999999964e+00,1.516250000000000142e+01,1.554109374999999993e+01
2.512099999999999909e+03,6.529541015625000000e+01,3.104999999999999982e+00,1.541250000000000142e+01,1.550171875000000021e+01
2.512199999999999818e+03,6.487426757812500000e+01,3.062500000000000000e+00,1.525499999999999901e+01,1.548257812500000163e+01
2.512300000000000182e+03,6.846313476562500000e+01,3.117500000000000160e+00,1.545250000000000057e+01,1.548750000000000071e+01
2.512400000000000091e+03,6.970825195312500000e+01,3.117500000000000160e+00,1.535000000000000142e+01,1.550390625000000000e+01
2.512500000000000000e+03,6.978149414062500000e+01,3.137500000000000178e+00,1.510750000000000171e+01,1.545960937500000121e+01
2.512599999999999909e+03,6.996459960937500000e+01,3.189999999999999947e+00,1.523250000000000171e+01,1.549789062500000014e+01
2.512699999999999818e+03,7.016601562500000000e+01,3.145000000000000018e+00,1.532000000000000028e+01,1.548640624999999993e+01
2.512800000000000182e+03,7.516479492187500000e+01,3.172499999999999876e+00,1.525750000000000028e+01,1.551703125000000050e+01
2.512900000000000091e+03,7.514648437500000000e+01,3.169999999999999929e+00,1.531749999999999901e+01,1.550664062500000107e+01
2.513000000000000000e+03,7.523803710937500000e+01,3.187500000000000000e+00,1.552749999999999986e+01,1.551101562500000064e+01
2.513099999999999909e+03,7.538452148437500000e+01,3.227500000000000036e+00,1.537500000000000000e+01,1.546125000000000149e+01
2.513199999999999818e+03,7.875366210937500000e+01,3.160000000000000142e+00,1.540249999999999986e+01,1.548476562500000142e+01
2.513300000000000182e+03,7.990722656250000000e+01,3.290000000000000036e+00,1.526999999999999957e+01,1.548914062500000099e+01
2.513400000000000091e+03,7.965087890625000000e+01,3.220000000000000195e+00,1.519249999999999901e+01,1.550664062500000107e+01
2.513500000000000000e+03,7.974243164062500000e+01,3.257499999999999840e+00,1.529749999999999943e+01,1.548476562500000142e+01
2.513599999999999909e+03,8.201293945312500000e+01,3.270000000000000018e+00,1.521750000000000114e+01,1.551046875000000114e+01
2.513699999999999818e+03,8.316650390625000000e+01,3.290000000000000036e+00,1.539000000000000057e+01,1.554875000000000007e+01
2.513800000000000182e+03,8.375244140625000000e+01,3.287500000000000089e+00,1.550250000000000128e+01,1.549953125000000043e+01
2.513900000000000091e+03,8.344116210937500000e+01,3.252499999999999947e+00,1.532000000000000028e+01,1.546945312500000114e+01
2.514000000000000000e+03,8.356933593750000000e+01,3.272499999999999964e+00,1.533999999999999986e+01,1.546562500000000107e+01
2.514099999999999909e+03,8.681030273437500000e+01,3.270000000000000018e+00,1.545749999999999957e+01,1.549570312500000036e+01
2.514199999999999818e+03,8.649902343750000000e+01,3.310000000000000053e+00,1.527250000000000085e+01,1.550390625000000000e+01
2.514300000000000182e+03,8.704833984375000000e+01,3.307500000000000107e+00,1.530750000000000099e+01,1.551210937500000142e+01
2.514400000000000091e+03,8.673706054687500000e+01,3.302500000000000213e+00,1.539000000000000057e+01,1.551156250000000014e+01
2.514500000000000000e+03,8.915405273437500000e+01,3.310000000000000053e+00,1.546249999999999858e+01,1.549187500000000028e+01
2.514599999999999909e+03,8.999633789062500000e+01,3.294999999999999929e+00,1.528750000000000142e+01,1.548804687500000021e+01
2.514699999999999818e+03,8.952026367187500000e+01,3.354999999999999982e+00,1.531500000000000128e+01,1.550609375000000156e+01
2.514800000000000182e+03,9.006958007812500000e+01,3.345000000000000195e+00,1.521499999999999986e+01,1.556132812500000107e+01
2.514900000000000091e+03,9.054565429687500000e+01,3.362499999999999822e+00,1.526750000000000185e+01,1.554109374999999993e+01
2.515000000000000000e+03,9.263305664062500000e+01,3.354999999999999982e+00,1.526249999999999929e+01,1.554109374999999993e+01
